"CÓD...DEP.","DEPARTAMENTO","CÓD..MUN.","MUNICIPIO","GRUPO..DE.CULTIVO","SUBGRUPO..DE.CULTIVO","CULTIVO","DESAGREGACIÓN.REGIONAL.Y.O.SISTEMA.PRODUCTIVO","AÑO","PERIODO","Área.Sembrada..ha.","Área.Cosechada..ha.","Producción..t.","Rendimiento..t.ha.","ESTADO.FISICO.PRODUCCION","NOMBRE..CIENTIFICO","CICLO.DE.CULTIVO"
27,"CHOCO",27600,"RIO QUITO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"87 ","50 ","15 ",0.3,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27361,"ISTMINA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"65 ","5 ","2 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27205,"CONDOTO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"45 ","30 ","9 ",0.3,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27491,"NOVITA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"45 ","30 ","9 ",0.3,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27495,"NUQUI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"26 ","12 ","4 ",0.33,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27135,"EL CANTON DEL SAN PABLO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"23 ","23 ","7 ",0.3,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27050,"ATRATO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"18 ","2 ","1 ",0.3,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27073,"BAGADO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"8 ","7 ","2 ",0.29,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27580,"RIO IRO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"8 ","8 ","2 ",0.25,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27075,"BAHIA SOLANO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"6 ","6 ","2 ",0.33,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
27,"CHOCO",27245,"CARMEN DEL ATRATO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"4 ","2 ","1 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23807,"TIERRALTA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"880 ","570 ","513 ",0.9,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23855,"VALENCIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"625 ","525 ","473 ",0.9,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23580,"PUERTO LIBERTADOR","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"225 ","50 ","15 ",0.3,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23419,"LOS CORDOBAS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"202 ","202 ","202 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23466,"MONTELIBANO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"180 ","170 ","68 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23682,"SAN JOSE DE URE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"75 ","75 ","45 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23001,"MONTERIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"23 ","22 ","14 ",0.65,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23090,"CANALETE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"19 ","19 ","10 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
23,"CORDOBA",23189,"CIENAGA DE ORO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"16 ","15 ","12 ",0.8,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25885,"YACOPI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"2,326 ","2,105 ","842 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25518,"PAIME","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"378 ","247 ","148 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25148,"CAPARRAPI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"302 ","252 ","227 ",0.9,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25488,"NILO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"300 ","285 ","142 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25878,"VIOTA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"276 ","242 ","194 ",0.8,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25368,"JERUSALEN","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"271 ","263 ","132 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25258,"EL PEÑON","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"164 ","139 ","95 ",0.68,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25823,"TOPAIPI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"160 ","95 ","33 ",0.35,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25438,"MEDINA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"131 ","66 ","66 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25839,"UBALA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"107 ","10 ","5 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25815,"TOCAIMA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"88 ","38 ","30 ",0.8,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25394,"LA PALMA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"84 ","67 ","67 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25862,"VERGARA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"79 ","39 ","23 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25580,"PULI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"68 ","67 ","54 ",0.8,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25491,"NOCAIMA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"64 ","15 ","11 ",0.7,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25035,"ANAPOIMA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"63 ","58 ","58 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25662,"SAN JUAN DE RIOSECO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"56 ","41 ","21 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25320,"GUADUAS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"55 ","20 ","24 ",1.2,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25718,"SASAIMA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"48 ","32 ","16 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25530,"PARATEBUENO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"48 ","28 ","11 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25168,"CHAGUANI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"32 ","5 ","4 ",0.7,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25402,"LA VEGA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"30 ","30 ","12 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25489,"NIMAIMA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"21 ","17 ","7 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25245,"EL COLEGIO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"19 ","12 ","6 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25053,"ARBELAEZ","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"9 ","7 ","7 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25592,"QUEBRADANEGRA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"6 ","4 ","2 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25001,"AGUA DE DIOS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"5 ","5 ","5 ",1,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
25,"CUNDINAMARCA",25875,"VILLETA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"4 ","0 ","0 ",NA,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
94,"GUAINIA",94001,"INIRIDA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"93 ","93 ","28 ",0.3,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
95,"GUAVIARE",95001,"SAN JOSE DEL GUAVIARE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"407 ","163 ","82 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
95,"GUAVIARE",95025,"EL RETORNO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"351 ","140 ","70 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
95,"GUAVIARE",95015,"CALAMAR","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"144 ","58 ","29 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
95,"GUAVIARE",95200,"MIRAFLORES","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"85 ","34 ","17 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41615,"RIVERA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"892 ","872 ","480 ",0.55,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41799,"TELLO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"518 ","497 ","239 ",0.48,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41001,"NEIVA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"472 ","397 ","206 ",0.52,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41132,"CAMPOALEGRE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"461 ","392 ","224 ",0.57,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41306,"GIGANTE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"427 ","403 ","194 ",0.48,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41020,"ALGECIRAS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"386 ","364 ","262 ",0.72,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41396,"LA PLATA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"360 ","332 ","166 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41797,"TESALIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"330 ","300 ","150 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41078,"BARAYA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"321 ","289 ","136 ",0.47,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41791,"TARQUI","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"288 ","225 ","108 ",0.48,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41206,"COLOMBIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"283 ","279 ","120 ",0.43,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41518,"PAICOL","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"260 ","226 ","113 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41524,"PALERMO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"236 ","209 ","105 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41013,"AGRADO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"197 ","172 ","83 ",0.48,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41357,"IQUIRA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"196 ","188 ","94 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41801,"TERUEL","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"157 ","150 ","75 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41548,"PITAL","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"146 ","133 ","61 ",0.46,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41244,"ELIAS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"133 ","118 ","53 ",0.45,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41676,"SANTA MARIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"128 ","124 ","52 ",0.42,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41483,"NATAGA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"113 ","108 ","54 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41298,"GARZON","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"97 ","69 ","35 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41349,"HOBO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"91 ","91 ","43 ",0.48,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41319,"GUADALUPE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"89 ","88 ","42 ",0.48,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41770,"SUAZA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"89 ","86 ","42 ",0.49,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41660,"SALADOBLANCO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"74 ","67 ","28 ",0.42,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41503,"OPORAPA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"64 ","62 ","31 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41551,"PITALITO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"60 ","60 ","25 ",0.42,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41885,"YAGUARA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"56 ","56 ","28 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41016,"AIPE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"44 ","24 ","12 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41359,"ISNOS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"31 ","31 ","13 ",0.42,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41872,"VILLAVIEJA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"26 ","25 ","12 ",0.46,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41807,"TIMANA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"25 ","25 ","11 ",0.42,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41006,"ACEVEDO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"12 ","12 ","5 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41026,"ALTAMIRA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"8 ","8 ","4 ",0.45,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41530,"PALESTINA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"6 ","6 ","2 ",0.42,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
41,"HUILA",41668,"SAN AGUSTIN","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"3 ","3 ","1 ",0.42,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
44,"LA GUAJIRA",44090,"DIBULLA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"363 ","148 ","89 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
44,"LA GUAJIRA",44855,"URUMITA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"193 ","188 ","113 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
44,"LA GUAJIRA",44420,"LA JAGUA DEL PILAR","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"46 ","34 ","17 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
44,"LA GUAJIRA",44110,"EL MOLINO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"35 ","33 ","20 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
44,"LA GUAJIRA",44874,"VILLANUEVA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"19 ","10 ","5 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
44,"LA GUAJIRA",44279,"FONSECA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"7 ","5 ","3 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
44,"LA GUAJIRA",44078,"BARRANCAS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"6 ","6 ","4 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
44,"LA GUAJIRA",44098,"DISTRACCION","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"4 ","4 ","2 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
44,"LA GUAJIRA",44650,"SAN JUAN DEL CESAR","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"2 ","2 ","1 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
47,"MAGDALENA",47001,"SANTA MARTA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"1,340 ","940 ","470 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
47,"MAGDALENA",47189,"CIENAGA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"330 ","180 ","72 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
47,"MAGDALENA",47053,"ARACATACA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"309 ","283 ","127 ",0.45,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
47,"MAGDALENA",47288,"FUNDACION","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"196 ","142 ","57 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
47,"MAGDALENA",47980,"ZONA BANANERA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"54 ","54 ","22 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
47,"MAGDALENA",47268,"EL RETEN","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"17 ","17 ","9 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50711,"VISTA HERMOSA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"1,200 ","992 ","595 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50313,"GRANADA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"724 ","680 ","408 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50270,"EL DORADO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"525 ","157 ","79 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50251,"EL CASTILLO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"485 ","470 ","282 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50450,"PUERTO CONCORDIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"398 ","248 ","124 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50577,"PUERTO LLERAS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"391 ","311 ","218 ",0.7,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50006,"ACACIAS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"382 ","200 ","120 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50318,"GUAMAL","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"370 ","370 ","222 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50400,"LEJANIAS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"297 ","262 ","157 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50590,"PUERTO RICO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"267 ","143 ","86 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50370,"LA URIBE","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"238 ","193 ","116 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50330,"MESETAS","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"202 ","182 ","109 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50287,"FUENTE DE ORO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"184 ","144 ","86 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50223,"SAN LUIS DE CUBARRAL","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"155 ","120 ","60 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50001,"VILLAVICENCIO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"144 ","80 ","48 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50568,"PUERTO GAITAN","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"140 ","30 ","18 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50683,"SAN JUAN DE ARAMA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"135 ","115 ","69 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50325,"MAPIRIPAN","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"100 ","63 ","38 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50150,"CASTILLA LA NUEVA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"87 ","41 ","25 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50573,"PUERTO LOPEZ","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"83 ","27 ","14 ",0.5,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50689,"SAN MARTIN","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"80 ","70 ","42 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50350,"LA MACARENA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"52 ","50 ","30 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50124,"CABUYARO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"48 ","3 ","2 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50226,"CUMARAL","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"46 ","10 ","6 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50110,"BARRANCA DE UPIA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"34 ","34 ","20 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50680,"SAN CARLOS DE GUAROA","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"21 ","15 ","9 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
50,"META",50606,"RESTREPO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"20 ","17 ","10 ",0.6,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
52,"NARIÑO",52835,"TUMACO","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"17,360 ","15,360 ","6,144 ",0.4,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
52,"NARIÑO",52621,"ROBERTO PAYAN","OTROS PERMANENTES","CACAO","CACAO","CACAO",2014,2014,"900 ","880 ","264 ",0.3,"GRANO SECO","THEOBROMA CACAO ","PERMANENTE"
